feature,importance
hillary lost,0.040074405437093806
famine,0.04006959572389521
monday tuesday,0.040068905202668245
republican source,0.04006717016471052
allocate,0.040052284926512007
minute speech,0.04004759423523416
said feel,0.040039528074528014
asian american,0.040018509789077145
make people,0.04001704524941318
year seen,0.04001695459328992
cnn jim,0.04001052398333579
story told,0.039997887856787304
mighty,0.039990448328651486
video really,0.03998955280451247
undermine,0.039980137683513044
afforded,0.03997279010778931
open secret,0.03997194714682975
know maybe,0.03996909524003711
nevertrump,0.03996442565859472
defense fund,0.039955059543907025
ally trump,0.039947397503443
liberty advocate,0.03994684745010112
carolina law,0.039941104458448666
life lost,0.03993675637088344
er,0.039934185576753635
vote thursday,0.03993093900240001
disadvantage,0.039929685775987656
industrial complex,0.039927476259103374
pour,0.03991845569694311
business practice,0.03991808917977631
new day,0.03991730339155873
laughed,0.03991697207376315
protector,0.03990206835856076
noteworthy,0.0398975605981545
trump opposition,0.03989439530675208
warning sign,0.039894275852162646
disability insurance,0.039889346761218226
general sally,0.039889163096577446
khan,0.03988582800983423
regional tension,0.03988442853175294
going build,0.0398828467311596
latest incident,0.03987932933038602
candidate president,0.039867646266255226
report indicate,0.039859569136267474
toobin,0.039858466397423215
adding think,0.03985595876383418
russell,0.03984702181879982
shred,0.039841667087753316
linked al,0.03983170119598332
help explain,0.03982784685706279
real possibility,0.03982383177725589
government tuesday,0.039819106801428285
expo,0.03981750149029164
infantry,0.03980999155717704
wicked,0.039806227475228904
blessing,0.03979983848457538
like guy,0.039795545261199966
non partisan,0.03977994452437604
report week,0.039770609202213605
tear gas,0.03976972721578096
people briefed,0.03976231374080438
little,0.039761786410954236
islamic terror,0.03975682341519582
demand congress,0.039743545416813325
woman arrested,0.039734652480189384
bruce,0.039734438013563515
imposition,0.039733780414994466
rabidly,0.03973278024630779
city police,0.0397268158363693
family life,0.03971961688254038
vote leave,0.03971598066901541
flight,0.0397094945854793
confiscating,0.039706521025047785
people away,0.03969800750262473
going support,0.03969293930216881
help russian,0.03969075927433618
dissenting opinion,0.03968586181994321
signed trump,0.039683066727895955
people angry,0.03966616252511896
violating constitution,0.03965819148192759
point people,0.03965281477498862
department budget,0.039648696959342776
going far,0.03964123375478529
said opened,0.039637165079749064
armed men,0.03963318507904909
patrick,0.03962754789936967
entire career,0.03962675287995148
decided vote,0.03962262368692912
said kelly,0.03961951355722676
need change,0.03961634627343739
woman named,0.03960821346103751
ability,0.03960804142163242
trump threatening,0.03960733921168517
medium job,0.03960709808255192
overt,0.039603254896572675
impeach trump,0.03960191912425872
existing condition,0.03960073564707258
make matter,0.03958691557882098
report case,0.03958332576932061
campaign run,0.0395727953042941
department transportation,0.03956985661069745
lily,0.03956088639334841
ryan republican,0.03955289624184865
latina,0.0395420105629293
sway,0.03954000728850364
million budget,0.039538530041415026
plan cover,0.03953040084847063
compass,0.039522052188866515
complete disaster,0.03951736296523679
college republican,0.039514790612610456
subvert,0.03950348530894645
repeating,0.03949906054154656
nasser,0.03949422605577363
continue push,0.039493679536050985
city trump,0.03948658887354287
reform tax,0.03947277558374376
said brought,0.03947266352734706
cnn lemon,0.03946602685177301
warship,0.039451687627577614
look closely,0.039448828631649224
rupture,0.03944419507943787
photographic,0.03943029592589501
arizona senator,0.039427195553757274
solution syria,0.039425898164384604
shoulder shoulder,0.039419033289044274
juggernaut,0.03941847420991325
compared president,0.03941622894762391
court struck,0.039404909689386834
thing clear,0.03940337447730962
minister state,0.039381589787067614
trump minute,0.03936131127542568
young conservative,0.03935908235507148
ear,0.039357937059441406
familiar,0.039357609368247816
black president,0.03935723271790644
fake trump,0.0393534360550784
trump family,0.0393450577995553
court challenge,0.039340138207877996
unfiltered,0.03933847052906317
document including,0.03933559096385171
thing country,0.03933110613896207
treasonous,0.039320659697622155
korean nuclear,0.03931848540626231
sex trafficking,0.03931810099401593
state spending,0.03931450503085205
trump candidate,0.03930511144571896
say yes,0.03929339989307655
pro western,0.03927764959331454
chief prosecutor,0.03927581432952936
syrian opposition,0.03927360670887463
including chief,0.0392722058072639
annexation ukraine,0.03926959881314415
bigot,0.03926235283583167
willing work,0.03925768982065843
airborne,0.03925042326264332
state month,0.03924386945679497
hinkle,0.03923086325769173
immigration united,0.039224611425888296
thing going,0.03922133893147495
muslim living,0.03921932089474746
power country,0.03921354647450493
unleashed,0.03921314042203593
reaction,0.039212962751578324
tell donald,0.039182881297717055
figure going,0.039180649394454925
toy,0.03917622435420893
incite,0.039170893530475884
yard,0.03916604584801964
allegation trump,0.0391626074828216
retreating,0.03916225014841487
founder chief,0.03916101445689776
jobless,0.03915976937742029
expected trump,0.03915883042389996
sunday pm,0.039147188099917164
mama,0.03914555258518351
state based,0.03911370835874744
said syrian,0.03911202331201729
old white,0.039111173159207833
information come,0.03909741117072606
month later,0.039095929122355225
course know,0.03908876345927164
deal according,0.03907156439930119
david axelrod,0.03906446625436184
failed miserably,0.03905533079435453
trump lying,0.039050237579229145
cornyn,0.039038499741588684
affair office,0.039034128443687734
score political,0.03903055143139159
platform,0.03902744213435108
said seen,0.03902460615373749
voting election,0.03901486130921178
kill american,0.03901106439059171
boasting,0.039010890930381466
create new,0.039010076404077186
statue liberty,0.03900735182455257
year look,0.03899838669652013
round ammunition,0.038995411749330994
country support,0.03897549441750011
storm surge,0.03897418312073527
way united,0.03897152167907342
feminism,0.038961034575149586
state include,0.03894436926938753
highly sensitive,0.03894419866487222
culprit,0.03894098102839395
vote approve,0.03891891007962515
official charge,0.03891860276432801
capitalize,0.03891241460388325
closet,0.03891192854242744
grueling,0.03889358471068659
fundraiser hillary,0.03888985190576747
slave labor,0.03888600910907605
protect civilian,0.038880404817730245
program snap,0.038879446272212834
office people,0.038876947725206154
wide variety,0.038856669597937696
institution,0.038852827136073596
paid taxpayer,0.03885093109764513
document dump,0.038850663230791144
serving secretary,0.03884929927934865
mac donald,0.038844632718304496
campaign launched,0.03883388088934044
designing,0.03883198764933152
regarding trump,0.03882875878111491
travesty,0.03882616696772904
preparedness,0.0388233604212072
gun reform,0.038819863490163635
sociopath,0.03881974434057878
trump reality,0.03881676477516256
samuel jackson,0.03881475577554456
iran syria,0.03878308188317721
department public,0.03878258523381877
said conference,0.038769417645875055
asked thought,0.038766211575560344
rodham clinton,0.03876106614869642
shrouded,0.038760091160648755
meet standard,0.038756950691559815
baghdad government,0.03875519702376708
phil robertson,0.0387517182659588
brown people,0.03874928163907615
highest office,0.03874668986531618
sacrificing,0.03872959552918882
daines,0.03872650470985227
transgender service,0.03872532673326334
pac supporting,0.038707240715031954
jw,0.038705490556079344
possible said,0.03870167272951309
student say,0.03869987851829957
favour,0.038695554669220276
steal election,0.038691554172782326
temperamentally,0.038688746881749496
said kind,0.038682340853159775
german newspaper,0.038663424309187074
philippe,0.038661330906076756
albany,0.03866039160948092
promise trump,0.03865136671472636
large portion,0.03863987224828364
flight canceled,0.03863365543360495
day national,0.03862860126950353
arisen,0.03861176713968898
amid report,0.03861098166743514
clinton washington,0.03860940767479723
university college,0.03860416423577989
robby,0.03860149547762687
eternal capital,0.038591788279338554
meet requirement,0.03859011229113083
make important,0.03858927448139126
international rescue,0.0385863659801921
humanitarian assistance,0.0385853512732581
come end,0.03858186605976233
sander supporter,0.03856390275569195
said yes,0.03855722070396685
nation nation,0.03855231330501825
schumer told,0.038549860477764125
seeking help,0.03854455574362661
nostalgic,0.03854144633177197
despite claim,0.03853670445648619
board education,0.038520451303924216
license,0.03849675854178673
make effort,0.03848579164903422
able look,0.038478777786039454
asahi,0.03847725544076323
hunger,0.03847493347313315
russia hacked,0.03845986182914701
cornerstone,0.03845843338926957
fullest extent,0.038452614390636596
insult injury,0.03845221662646716
immigration advocate,0.03844613496231703
little help,0.03843806807066514
said talk,0.038437818537913185
image instagram,0.03843735989721256
import bank,0.03843563222067373
cited,0.038432248149200356
healthcare million,0.03842298645242937
writ,0.038415003308860565
ep patrick,0.03841210075591165
host megyn,0.038408078409721366
impeach donald,0.03838977156730086
eb,0.03838825090960329
set record,0.038388236411736124
pretty obvious,0.038379794499127796
said pleased,0.038377280504375826
thinker,0.038370926529766376
state large,0.038368325651909584
long haul,0.03834467032518301
defend right,0.038331836788353967
people question,0.0383311712506997
time featured,0.03832669723600154
donald trump,0.0383237636265253
contact information,0.03832261546534747
gorelick,0.0383210432184388
nbc affiliate,0.0383155879137133
mitigation,0.03830879843590216
said united,0.03830537265908743
lying medium,0.03829448906059754
wire patrick,0.038282911634998605
said working,0.0382809662812776
resistance movement,0.038276113334920654
think hillary,0.038275278073637065
sandy hook,0.03826897943287995
audio recording,0.03826803864497335
black actor,0.038267719838510274
line russia,0.03826625200646705
campaign political,0.03826297743501725
corresponds,0.038260552197791106
incident,0.038257194691108366
reward information,0.038255568770410406
obesity,0.038247469378420745
grieving,0.038239388901659864
cibolo,0.03823829928148342
creek ranch,0.038238299281483416
cibolo creek,0.038238299281483416
margarita,0.03823745252362203
violent leftist,0.038229346403742995
home said,0.03822750167495654
rescue committee,0.03822728863340753
second major,0.03821885335651811
marc,0.0382122994937382
mental state,0.03821194492404557
report friday,0.03820745925407012
counterintelligence,0.03819729004831763
moral authority,0.03819024648961291
help elect,0.03816117980475086
pit,0.038154583972050064
story story,0.03812641178887879
world think,0.038125983775499375
unheard,0.038123581460099865
goon,0.038111611722745534
law congress,0.03809473279791842
spent past,0.03809422097189228
staging,0.03809062587807867
march featured,0.038056301482370186
detrimental,0.03805211707012559
shooting happened,0.0380424708077672
american national,0.03803952551628763
deterrence,0.03803316033680181
resulted death,0.03803293965387861
hold press,0.038030634664829095
phoned,0.038029360496009294
medium ally,0.03801993937543956
tenure secretary,0.038019657738089
edward snowden,0.03801499378720493
tanning,0.038014278018341334
dedicate,0.038004600142323645
matter hard,0.03800317153126655
casting,0.038002571375530265
day house,0.03798041706820317
right thing,0.03797674534411173
policy year,0.037967653380796856
support wire,0.03796323744717462
federal policy,0.037950433432279385
walked,0.037945050028202386
trillion year,0.037944325909190835
perkins coie,0.03793964039411683
coie,0.03793964039411683
changing,0.037938533017479355
news time,0.03793082166199105
said professor,0.03792914421116191
use platform,0.037916176530118986
surveillance video,0.03791445999010232
constitution united,0.03787929402143358
say deal,0.03787578148584779
congressional office,0.03787561569774079
cut republican,0.03787477951619744
school college,0.0378725099129539
medium president,0.03786952292050826
election recount,0.03785178620848171
stem,0.03784937998896179
presumptive democratic,0.03784387279489117
declined elaborate,0.03783611659767445
pyongyang north,0.03783247554735289
pacific partnership,0.037821407805067195
touched,0.037820369423668135
crazy people,0.03781083440535608
ammon bundy,0.03780709142301491
bloody,0.037798251098338995
camden,0.03777476232827032
genius,0.03777276211693078
wood said,0.03776956936813634
palin alaska,0.037768790578352765
communication russian,0.037768711607965105
public university,0.03775832373935151
den,0.03775645371864518
trans pacific,0.037745807283634504
conducting,0.03773616993900006
source direct,0.03772602373883187
woman young,0.03771762729460622
cruz supporter,0.037716751511389944
case president,0.037712023043222485
divide,0.03771122840095908
scott pruitt,0.037708784372037035
watch time,0.03770174673931834
national news,0.03769810130310207
clear said,0.037693221871777774
run said,0.03768782873248733
pro russia,0.03768736949416131
world good,0.03768167225348974
sit watch,0.03768049530535866
cruelty,0.03767319483397488
accordance law,0.03767159065686563
enterprise institute,0.03766909513993049
compliance law,0.03766350243675267
need talk,0.03765549822978255
independent talk,0.03764799434978622
talk kfnx,0.03764799434978622
trump referred,0.03764325626770243
congressional district,0.03764043977082849
internationally recognized,0.03764031835538021
christian refugee,0.03763853123442984
immigrant brought,0.037633129180354566
accelerating,0.037632959703899356
trump infamous,0.03763263469157411
point donald,0.03762634352384086
called china,0.03762116290088715
think fact,0.037614616692140876
space,0.03761016636106172
boiled,0.03761007159314531
wage hike,0.03760754922369583
killed dozen,0.037603610741616035
vanish,0.03760279278054912
en gb,0.037593670985010263
gb sdk,0.037593670985010263
arm deal,0.037583977703421145
texas florida,0.03758026156819417
speak publicly,0.03757384228726001
case way,0.0375706673170519
announced twitter,0.03756786489614775
according bloomberg,0.03755145260417274
leaped,0.03754977204150843
betty,0.03754487870780971
want end,0.037539524194395726
said rally,0.0375376969854461
sad donald,0.03753232389486791
fm,0.03753071225876397
adel,0.03752448132267761
state fighting,0.03752447663946361
including military,0.03752436269583277
live broadcast,0.03752057985949028
diplomat told,0.03750701578512038
difficult issue,0.03750464111544073
time end,0.037502261411361426
spree,0.037483078019318904
support family,0.03748249189799063
rare interview,0.037472608516527624
detailed,0.03746889891310729
driveway,0.037454823368605596
people afford,0.03744626170681612
congress investigate,0.03742760636046687
examines,0.03742239803194976
young black,0.03742209075958002
vote gorsuch,0.03741105919662471
lion share,0.03739747997103805
month official,0.03739365281798671
legislation senate,0.037391044845835025
iranian official,0.03736869718515524
detroit free,0.03736723536530755
happening today,0.0373630412207085
brainwashed,0.037359714202394825
year zero,0.03735031174031692
bakr al,0.03734416788967554
abu bakr,0.037344167889675525
security division,0.037341209627526496
tv radio,0.037335388055268266
heather nauert,0.03733053662641668
bring president,0.03732668883867674
government action,0.03732493876633118
know america,0.0373005747796554
hey hey,0.03729041410965741
project trump,0.037278093345996965
trump asking,0.03726881871519019
food safety,0.03726645587750091
speaking reuters,0.03726223399225812
say time,0.037260953537100336
reboot,0.03726075021480365
trustee,0.03725483547105098
movement year,0.03724212646773794
unicorn,0.037233724194702306
said area,0.03722028104484293
russia probe,0.03722008174318082
divisiveness,0.037218224460837425
year day,0.0372155618586876
watch new,0.03720601757791268
alabama governor,0.03720529645796689
miraculously,0.037199150362361724
heard news,0.03719797512740275
israeli leader,0.03719606084469026
saddened,0.03718737001492782
fork,0.03718338512289192
time week,0.03718088920210792
evidenced,0.03717643799271289
appalled,0.037174708605825765
snl,0.03717412178262737
obamacare replacement,0.03715970972838881
hurd,0.03715328511067501
sd,0.03713978313086711
led president,0.037135072307795836
carry,0.03712343424010967
party featured,0.037121623888825776
bob dole,0.03712027176558356
carter said,0.03711723357203902
inferior,0.03711364443669117
issue need,0.03711214841742502
rep steve,0.03710857083368558
wasserman schultz,0.03710505914202536
gown,0.03708770270647942
boondoggle,0.03705589990411526
son daughter,0.0370521656336165
lovable,0.03705208709478245
steve doocy,0.03704360023987904
going try,0.037038188034579145
populated,0.037036893613475536
group want,0.03703097441970945
got news,0.0370234446353021
mate mike,0.03702227591299121
good thing,0.037016268187482645
highly unusual,0.03700702374740388
fisa,0.037001306421553165
majority democrat,0.03700105568054229
presumptive nominee,0.03700090003416253
gop establishment,0.03699703820841364
tallied,0.036992252303593376
live america,0.03699033196392111
leonardo,0.03698947960661297
woman say,0.036986092864784666
time magazine,0.03697707843155717
amt,0.03697694626167523
assistant attorney,0.036971962064096135
sectarian,0.036961608578235876
violent drug,0.03696150280626955
belong,0.03695697568655595
attending,0.03694366334851868
make story,0.03693751575156034
democracy alliance,0.03693194880201548
lack respect,0.03692992813445237
wizard david,0.036917567720701
nation year,0.03691739584210475
said incident,0.03690558663516523
financial assistance,0.03690002418139165
mafia,0.03689504676104637
snarky,0.03688802635042404
house conservative,0.0368794989173596
trump removed,0.036878609152969095
malice,0.03687857000975121
restraint,0.0368767010172043
force trump,0.03687007741686013
unleashes,0.03686602748442697
major corporation,0.036855274132731874
com report,0.0368545618572238
laredo,0.03684988244024581
muslim video,0.036847713781504636
world relief,0.03684486388038998
fast forward,0.036842730977153404
physical violence,0.036831806003365115
deal bad,0.03680645208297141
north american,0.03679270800609062
declaration,0.03678221158185407
series tweet,0.03677737948746968
multiple occasion,0.03677689920262252
tech news,0.03676790255796919
coup,0.036746933658121955
state east,0.0367455870550659
fatal shooting,0.036742876293919965
flop,0.03673913329377342
scheme,0.03673619016323386
defend president,0.03673385993608298
poured,0.0367219110037534
knee national,0.03672003008073034
flynn national,0.036709930048807175
metropolitan police,0.03670448861022273
defense contractor,0.03670213770955084
entered,0.03669595179884298
reason want,0.036692556558994956
national press,0.036691790043244486
processed,0.036689035298569636
right national,0.03668539702015424
tell truth,0.03668393162660766
eternal,0.03668250682681119
government party,0.036674044226157936
fact know,0.036665064660448374
graham said,0.03666486580676385
progressive candidate,0.03666223919266921
merrick garland,0.036647362989033205
prick,0.03664482405365874
coal oil,0.03664150523390438
polictally,0.03663435370946394
room polictally,0.03663435370946394
polictally correct,0.03663435370946394
emphasize,0.0366328730986873
involving trump,0.03663267296005473
traveling united,0.03660348493722724
bombing,0.03660144630095025
thing came,0.03660082868265846
feasible,0.036596208706464725
census,0.036588560028311096
read syria,0.036588388062755814
asking people,0.036588303841449475
making america,0.036585125358279375
nursing,0.03658289565562373
jae,0.03658172842526709
herbert,0.03658144451240085
archipelago,0.03657413780669608
involvement election,0.03657298145262454
know muslim,0.03657044777748729
republican come,0.036551202395218176
trading commission,0.036548650753019815
spraying,0.03654730861874568
watch republican,0.036534616155434095
trump insulted,0.03653135759052222
register vote,0.03652216719462953
manifestation,0.03651631182818288
explodes,0.036515891353714185
debuted,0.036499167688171415
heap,0.036483368525555636
holocaust remembrance,0.03648336250695159
dallas cop,0.03647172806210103
mother law,0.03646659583933821
ending year,0.03646042998070474
nuclear war,0.03644686594074358
deserving,0.03644112299169321
tonight pm,0.03644039567981047
order stop,0.03643985607450562
contemplating,0.03643968109466077
schumer said,0.036439386688861465
post article,0.03643112027528524
lois lerner,0.036428051713526546
commodity future,0.036424931133734316
pushback,0.03641503658268302
trump planning,0.03641372060340004
good way,0.0364090928272019
betsy devos,0.036407432783364106
state senior,0.036395460844586204
subsequent,0.03639405052502831
correct zone,0.036392898396757585
drive cost,0.036390484751404065
cheated,0.036383690784874745
liberate,0.03638143118744163
supporter got,0.03638043980051852
percent voted,0.036363454225252244
parliament president,0.03635122508891479
wrote opinion,0.036345312105804876
scarier,0.03634261482036499
administration policy,0.036340570379616806
basketball,0.03633891170604955
nikki,0.036336162056329176
group website,0.036328011483411055
golden,0.03632027641651067
tommy,0.03632007267372347
western medium,0.036316051042440206
rush limbaugh,0.036315534221410685
elliot,0.036315415991782854
house member,0.036310590671293365
milk,0.036305704012831244
woefully,0.03630503930339029
interview thursday,0.03629637246969197
people took,0.03629040215165499
total billion,0.036289277678257945
college fix,0.03628577479894115
executive company,0.03627548219353931
taiwan leader,0.03627425041209741
multibillion,0.036269299387865335
multibillion dollar,0.036269299387865335
sloppy,0.03624723120092929
susan collins,0.03624706797556462
like true,0.03624462346560954
tragic shooting,0.03624063830477881
kuwait,0.03623869767143566
called hillary,0.036234639476794644
going tell,0.03623208163259062
genesis,0.03622992183063598
youth vote,0.036229855501847937
clear president,0.03622599461463443
said talked,0.036224310967855416
send troop,0.036222457593048894
cut financial,0.036217192269378445
american enterprise,0.036208987166289855
military general,0.03620790848347278
reduction,0.036195829345210095
trump especially,0.036195209946908925
official thursday,0.03619362798149479
seriously considering,0.036193031961135574
order federal,0.036192693335309264
incorporated,0.03619189898839815
infiltrated,0.03619147243558251
say saw,0.03618865694597754
tried claim,0.03618087490336377
war annexed,0.03616588301316959
party liberal,0.03616273099065184
claim trump,0.03616253876971771
cease desist,0.03616143767868382
grass,0.0361593226689206
house oversight,0.03615595851157262
leader said,0.0361457945039174
vote november,0.03613627204732643
money making,0.03613610333309474
trump personally,0.03613586886936798
people year,0.036132792586745226
short sighted,0.036132600533497504
plan cut,0.03613080134685488
statement twitter,0.03612734950099415
year lawmaker,0.03609757079159573
doocy,0.03608304496294239
gender,0.03608087025314962
armored vehicle,0.036077203517361704
shine light,0.0360726961949152
million funding,0.03605942272596081
western government,0.03604979459876802
nice try,0.03604722397330488
isi video,0.036046794931891585
shut government,0.036042906771281046
democrat plan,0.036027222256380755
terrorism trump,0.03601505419489704
burma,0.03600797125928191
public trump,0.03600119312100754
statement meeting,0.035998868917597605
inaccessible,0.03599450020888603
cernovich,0.035980385611975294
azerbaijan,0.03597958770961654
speculating,0.03597309231394505
id card,0.035964112170631266
house paul,0.0359626891101617
minted,0.0359573004833099
buffet,0.03595593277861994
overdoses,0.03594275056187354
senate intelligence,0.0359426693502584
unbelievably,0.03594052141853796
willing help,0.03593897165122085
renews,0.03592834724521436
talk geneva,0.035927580377855255
force vote,0.03592064826999649
american foreign,0.03591903237922325
grayson,0.035916973679179405
conglomerate,0.03590860140728654
possession intent,0.03590663960617899
session alabama,0.035905388311849376
office time,0.035902455931695686
islamist terrorist,0.035902136372876765
ran story,0.035901537336605165
nuclear tipped,0.0358853318826774
security summit,0.0358834261602022
anti white,0.03587091474523359
video tell,0.035862971441005066
flashpoint,0.035862678797251114
honduran,0.03585720965901402
worker union,0.03585545198976074
pakistani official,0.03585425042851647
coffee,0.035853844855384974
paid russian,0.035838884968644104
barfly,0.03583426079734922
barfly philosopher,0.03583426079734922
custom barfly,0.03583426079734922
embodied,0.035833614739576226
party central,0.035828309367485184
medical procedure,0.03582643209801715
wielded,0.03582523660572712
deep trouble,0.03581263051771425
lutheran,0.03579620418665632
news wire,0.03579476227514064
gas pipeline,0.03579181885856973
terrified,0.03579132709300463
according authority,0.0357827915730735
ill equipped,0.035780483763571846
noting trump,0.03577542298816438
news contributor,0.035771036792934925
pearl,0.03576397243665611
hard imagine,0.03574659327777496
judge issued,0.03574020504301231
state funded,0.035734323298536104
board meeting,0.035730020631532675
room starting,0.03572940306135823
mail server,0.035728027214078736
said army,0.03571162000809124
simmons,0.03571083718334573
iraqi kurdish,0.03570962146339751
quick,0.035701921394288336
republican know,0.03568186472561711
work,0.03567341628484332
thing little,0.035669728993102966
corning,0.03566575157400828
deductible,0.03566406558762441
image olivier,0.035652917946169364
bob mueller,0.035643836791504555
lawmaker pas,0.03563232603269998
longoria,0.03561903391045009
held day,0.035618868227219956
wrong thing,0.03560889214484582
hand power,0.035608890367319526
defense capability,0.035608239967395164
powerful man,0.035606866659939354
jo,0.03560636320814792
video pretty,0.03558466143640957
unless course,0.035581684930116535
receive federal,0.03557591278037024
dweller,0.035568635625656354
downing,0.03556181348097177
sarcastically,0.03555150453574661
leader day,0.03555002200993928
armed police,0.035548640717088166
moved forward,0.035538282205641696
yemen conflict,0.03553577612132941
pretty big,0.035520926772962695
believed,0.0355207894170436
va shiva,0.03551677353246285
goodbye,0.035512397069815495
fighting group,0.03550753286903892
hobby,0.03549675654061857
citizen vote,0.03549158278143744
concern people,0.03548914062967964
said close,0.035487649663834844
job video,0.03546736997599144
arraignment,0.03545937977305526
area near,0.035451776575235516
people able,0.03545068296181138
russian foreign,0.035450159966854466
administration monday,0.03543634722888818
social political,0.03543217414857525
contributes,0.03542171293753718
positioning,0.03541295968373857
senator cruz,0.03540267240796052
ma,0.03540167987029412
win popular,0.035400293163075205
watch senator,0.035398520644328295
people gun,0.03539612737142456
known fact,0.03539592686846432
carolina said,0.035386323392198105
let state,0.035359797550830394
kingpin,0.03535767348399041
ad video,0.03535179021805927
concussion,0.03534891989079578
birth,0.03534848500196089
leftwing,0.035332426634269776
white folk,0.03532856743189557
email related,0.03532721612947865
service country,0.03531081462229075
skull,0.035308064089381086
using power,0.03530436922098164
heavy handed,0.035298102425745326
country history,0.03529535885078023
dumpster,0.03529526856924412
time earlier,0.03529222313118017
successful businessman,0.03528727060272225
southern poverty,0.03528105959067036
poverty law,0.03528105959067036
religion,0.035273357984936624
chris coon,0.03527112521109098
president power,0.03526372294796591
news know,0.035262577531790434
britain said,0.035258404608228974
abortion service,0.03525614115150093
year make,0.03524330257067624
gave clinton,0.03524328236343346
bettemidler,0.0352398208740438
policy washington,0.03523850466787326
pose threat,0.035227924234564896
qaeda linked,0.035226511191413595
said end,0.03521710285787977
north state,0.03521502657855626
downstream,0.035213608413313086
make worse,0.03521059398968161
violence trump,0.03520858429865598
arsonist,0.03520628871999038
limited government,0.035199527257073246
early june,0.03519131742079573
time tuesday,0.035186303044238816
department agriculture,0.03518432908890034
prince turki,0.035182019563562116
official position,0.03517829176300852
corporate money,0.035175439879503126
world come,0.03517419910804987
tax business,0.03516509148678665
congress democrat,0.03516456996247835
peter comey,0.03516335062383803
pool report,0.03516233632162953
falsely,0.035161907672316195
house new,0.03515670780228723
october surprise,0.03515276129999383
deal called,0.03515165461626379
attacking trump,0.03514490932955213
agency investigating,0.03514304928012271
concealing,0.03513396877723271
thing saying,0.0351299234677795
naive,0.03512621939949499
unification,0.03512519685943769
said fired,0.03512467583948982
short period,0.03512331656150359
defense foreign,0.03511684154007045
surname,0.03511186857550031
gullible,0.03510985984323544
political appointee,0.03510554115076923
conspiracy distribute,0.03509663879043054
moore,0.03509487891167696
denis,0.03509437269568836
parenthood video,0.035092440483220105
security effort,0.03508976663966849
action including,0.03508956103967572
mexico going,0.035088257759957005
specializing,0.03508268850427252
problem solved,0.03508181568655475
lot problem,0.03508092635943754
got people,0.035068785443743894
pres trump,0.03506035772984653
leniency,0.03504623870485437
passing law,0.035044596881953
word obama,0.03503984762479199
real problem,0.03503796899139674
lower corporate,0.035037925035233786
mast,0.03503262075977627
machine,0.03502772657125092
war ended,0.03502371386866061
airspace,0.03502150375299264
final day,0.03502127703724516
pulse nightclub,0.0350131444914951
paz,0.03501075586101018
sexuality,0.035009673947195015
afghanistan iraq,0.035003571272515785
obstructionist,0.034999982476897236
starvation,0.03499899569439821
interview tuesday,0.03499878974691834
plan run,0.03499769246119151
confronts,0.034996643909553336
ransom payment,0.034995982881468934
movie star,0.03499358400548866
sex slave,0.03499268768653065
christopher,0.03497664579393243
debt burden,0.03497193250341925
percent latino,0.034971851956730644
supplemental,0.03496036120296414
public assistance,0.034958784588279466
concealed,0.03495861153310225
reported percent,0.034957009394684525
artificial,0.03495440571858099
seen like,0.03494626420162255
stopping trump,0.034940460467196476
zone listen,0.03493773677834343
living hell,0.03493694253126837
tweet donald,0.03493407471250797
progressing,0.034929275894859
showed support,0.03492803920002764
state ability,0.03492796424851922
victory trump,0.03492479374135585
repeal affordable,0.034922649453154195
democrat voter,0.03491886682442841
accused russia,0.03491639714069025
emphatically,0.03491025164628829
higher national,0.034905291956822314
monroe,0.034904240636864294
water act,0.03489233388523194
kate steinle,0.034887787001871916
timeframe,0.0348864921957817
community service,0.03488152573845731
korea year,0.03486068723653768
obama spoke,0.03485472294214123
ironclad,0.03485359580215281
government aid,0.0348494737401163
order immigration,0.0348330359062403
party video,0.03482788074787603
indirectly,0.03481531138957488
sultan,0.03481174458909151
saudi foreign,0.03481003527107574
player enjoy,0.034809527266362
scott,0.03480938825415129
likeness,0.034798952835207016
bronco,0.03479538551503257
custom border,0.03478180194806633
disgruntled,0.034777565749117584
gang,0.034777234635423274
committee week,0.03477645502071579
investment partnership,0.034773525868163783
legal battle,0.03477013880134033
millennial,0.03475716618923929
said daughter,0.034755453713716904
help pay,0.03475249968126813
dick durbin,0.03475007871871178
scandal hit,0.034747184334402464
military capability,0.03472514601546608
weekly address,0.03472445234223928
jr donaldjtrumpjr,0.03471930041549712
especially considering,0.034718347225750935
said local,0.034714668156431164
kind thing,0.03470923543397478
new height,0.03470843939317648
actually real,0.03470547554338949
palestinian official,0.03469686416564078
saying really,0.034680968635960076
tape trump,0.0346751694670351
refugee coming,0.03466698265987936
action congress,0.034647645871336306
obama daughter,0.03462471177022857
hurled,0.03462280581140742
warrant,0.03460448096808377
watson prisonplanet,0.034601373519158915
state gov,0.034594255289213074
borne,0.03456735821741183
credit video,0.03456685791682137
feel better,0.03456354721877507
previous president,0.034544619812566985
annual meeting,0.03453742149639076
yoshihide,0.034533661960999315
yoshihide suga,0.034533661960999315
article section,0.03452640275384357
iron,0.034526317766800665
group accused,0.034521470241508194
saudi aramco,0.03451940817423358
aramco,0.03451940817423358
transatlantic,0.03451919230875224
wait long,0.03451799822797077
obama according,0.03450607236380971
come term,0.03449995335908479
business north,0.034495711935919084
weekend trump,0.03449519371473291
independence vote,0.034488084993486594
cuomo asked,0.034486570920794185
endorsed clinton,0.03448524523116213
federal regulator,0.03447382624750992
